,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
51389,MYS,Asia,Malaysia,2020-04-12,4683.0,153.0,145.857,76.0,3.0,2.143,144.689,4.727,4.506,2.348,0.093,0.066,0.9,,,,,,,,,5594.0,77491.0,2.394,0.173,4850.0,0.15,0.03,33.3,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51390,MYS,Asia,Malaysia,2020-04-13,4817.0,134.0,146.286,77.0,1.0,2.143,148.829,4.14,4.52,2.379,0.031,0.066,0.88,,,,,,,,,4239.0,81730.0,2.525,0.131,4896.0,0.151,0.03,33.5,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51391,MYS,Asia,Malaysia,2020-04-14,4987.0,170.0,146.286,82.0,5.0,2.714,154.081,5.252,4.52,2.534,0.154,0.084,0.86,,,,,,,,,3061.0,84791.0,2.62,0.095,4615.0,0.143,0.032,31.5,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51392,MYS,Asia,Malaysia,2020-04-15,5072.0,85.0,136.143,83.0,1.0,2.571,156.708,2.626,4.206,2.564,0.031,0.079,0.83,,,,,,,,,2392.0,87183.0,2.694,0.074,4135.0,0.128,0.033,30.4,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51393,MYS,Asia,Malaysia,2020-04-16,5182.0,110.0,136.286,84.0,1.0,2.429,160.106,3.399,4.211,2.595,0.031,0.075,0.8,,,,,,,,,,,,,4082.0,0.126,0.033,30.0,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51394,MYS,Asia,Malaysia,2020-04-17,5251.0,69.0,129.286,86.0,2.0,2.286,162.238,2.132,3.994,2.657,0.062,0.071,0.76,,,,,,,,,,96695.0,2.988,,4106.0,0.127,0.031,31.8,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51395,MYS,Asia,Malaysia,2020-04-18,5305.0,54.0,110.714,88.0,2.0,2.143,163.907,1.668,3.421,2.719,0.062,0.066,0.74,,,,,,,,,4099.0,100794.0,3.114,0.127,4128.0,0.128,0.027,37.3,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51396,MYS,Asia,Malaysia,2020-04-19,5389.0,84.0,100.857,89.0,1.0,1.857,166.502,2.595,3.116,2.75,0.031,0.057,0.72,,,,,,,,,3098.0,103892.0,3.21,0.096,3772.0,0.117,0.027,37.4,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51397,MYS,Asia,Malaysia,2020-04-20,5425.0,36.0,86.857,89.0,0.0,1.714,167.614,1.112,2.684,2.75,0.0,0.053,0.72,,,,,,,,,4324.0,108216.0,3.344,0.134,3784.0,0.117,0.023,43.6,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51398,MYS,Asia,Malaysia,2020-04-21,5482.0,57.0,70.714,92.0,3.0,1.429,169.375,1.761,2.185,2.842,0.093,0.044,0.73,,,,,,,,,,,,,3742.0,0.116,0.019,52.9,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51399,MYS,Asia,Malaysia,2020-04-22,5532.0,50.0,65.714,93.0,1.0,1.429,170.92,1.545,2.03,2.873,0.031,0.044,0.74,,,,,,,,,,113755.0,3.515,,3796.0,0.117,0.017,57.8,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51400,MYS,Asia,Malaysia,2020-04-23,5603.0,71.0,60.143,95.0,2.0,1.571,173.114,2.194,1.858,2.935,0.062,0.049,0.75,,,,,,,,,3651.0,117406.0,3.627,0.113,3638.0,0.112,0.017,60.5,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51401,MYS,Asia,Malaysia,2020-04-24,5691.0,88.0,62.857,96.0,1.0,1.429,175.833,2.719,1.942,2.966,0.031,0.044,0.76,,,,,,,,,4316.0,121722.0,3.761,0.133,3575.0,0.11,0.018,56.9,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51402,MYS,Asia,Malaysia,2020-04-25,5742.0,51.0,62.429,98.0,2.0,1.429,177.408,1.576,1.929,3.028,0.062,0.044,0.76,,,,,,,,,5248.0,126970.0,3.923,0.162,3739.0,0.116,0.017,59.9,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51403,MYS,Asia,Malaysia,2020-04-26,5780.0,38.0,55.857,98.0,0.0,1.286,178.582,1.174,1.726,3.028,0.0,0.04,0.76,,,,,,,,,4521.0,131491.0,4.063,0.14,3943.0,0.122,0.014,70.6,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51404,MYS,Asia,Malaysia,2020-04-27,5820.0,40.0,56.429,99.0,1.0,1.429,179.818,1.236,1.743,3.059,0.031,0.044,0.79,,,,,,,,,7407.0,138898.0,4.291,0.229,4383.0,0.135,0.013,77.7,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51405,MYS,Asia,Malaysia,2020-04-28,5851.0,31.0,52.714,100.0,1.0,1.143,180.776,0.958,1.629,3.09,0.031,0.035,0.83,,,,,,,,,7901.0,146799.0,4.536,0.244,5116.0,0.158,0.01,97.1,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51406,MYS,Asia,Malaysia,2020-04-29,5945.0,94.0,59.0,100.0,0.0,1.0,183.68,2.904,1.823,3.09,0.0,0.031,0.87,,,,,,,,,7404.0,154203.0,4.764,0.229,5778.0,0.179,0.01,97.9,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51407,MYS,Asia,Malaysia,2020-04-30,6002.0,57.0,57.0,102.0,2.0,1.0,185.442,1.761,1.761,3.151,0.062,0.031,0.88,,,,,,,,,,,,,6298.0,0.195,0.009,110.5,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51408,MYS,Asia,Malaysia,2020-05-01,6071.0,69.0,54.286,103.0,1.0,1.0,187.573,2.132,1.677,3.182,0.031,0.031,0.9,,,,,,,,,,168784.0,5.215,,6723.0,0.208,0.008,123.8,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51409,MYS,Asia,Malaysia,2020-05-02,6176.0,105.0,62.0,103.0,0.0,0.714,190.818,3.244,1.916,3.182,0.0,0.022,0.91,,,,,,,,,15429.0,184213.0,5.692,0.477,8178.0,0.253,0.008,131.9,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51410,MYS,Asia,Malaysia,2020-05-03,6298.0,122.0,74.0,105.0,2.0,1.0,194.587,3.769,2.286,3.244,0.062,0.031,0.9,,,,,,,,,11620.0,195833.0,6.051,0.359,9192.0,0.284,0.008,124.2,people tested,,,,,,,,,,73.15,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51411,MYS,Asia,Malaysia,2020-05-04,6353.0,55.0,76.143,105.0,0.0,0.857,196.286,1.699,2.353,3.244,0.0,0.026,0.88,,,,,,,,,9765.0,205598.0,6.352,0.302,9529.0,0.294,0.008,125.1,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51412,MYS,Asia,Malaysia,2020-05-05,6383.0,30.0,76.0,106.0,1.0,0.857,197.213,0.927,2.348,3.275,0.031,0.026,0.87,,,,,,,,,7622.0,213220.0,6.588,0.235,9489.0,0.293,0.008,124.9,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51413,MYS,Asia,Malaysia,2020-05-06,6428.0,45.0,69.0,107.0,1.0,1.0,198.603,1.39,2.132,3.306,0.031,0.031,0.86,,,,,,,,,8930.0,222150.0,6.864,0.276,9707.0,0.3,0.007,140.7,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51414,MYS,Asia,Malaysia,2020-05-07,6467.0,39.0,66.429,107.0,0.0,0.714,199.808,1.205,2.052,3.306,0.0,0.022,0.86,,,,,,,,,8869.0,231019.0,7.138,0.274,9932.0,0.307,0.007,149.5,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51415,MYS,Asia,Malaysia,2020-05-08,6535.0,68.0,66.286,107.0,0.0,0.571,201.909,2.101,2.048,3.306,0.0,0.018,0.86,,,,,,,,,8609.0,239628.0,7.404,0.266,10121.0,0.313,0.007,152.7,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51416,MYS,Asia,Malaysia,2020-05-09,6589.0,54.0,59.0,108.0,1.0,0.714,203.578,1.668,1.823,3.337,0.031,0.022,0.86,,,,,,,,,,,,,9153.0,0.283,0.006,155.1,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51417,MYS,Asia,Malaysia,2020-05-10,6656.0,67.0,51.143,108.0,0.0,0.429,205.648,2.07,1.58,3.337,0.0,0.013,0.86,,,,,,,,,,256937.0,7.938,,8729.0,0.27,0.006,170.7,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51418,MYS,Asia,Malaysia,2020-05-11,6726.0,70.0,53.286,109.0,1.0,0.571,207.811,2.163,1.646,3.368,0.031,0.018,0.85,,,,,,,,,9111.0,266048.0,8.22,0.281,8636.0,0.267,0.006,162.1,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51419,MYS,Asia,Malaysia,2020-05-12,6742.0,16.0,51.286,109.0,0.0,0.429,208.305,0.494,1.585,3.368,0.0,0.013,0.85,,,,,,,,,,,,,9037.0,0.279,0.006,176.2,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51420,MYS,Asia,Malaysia,2020-05-13,6779.0,37.0,50.143,111.0,2.0,0.571,209.448,1.143,1.549,3.43,0.062,0.018,0.85,,,,,,,,,,,,,9252.0,0.286,0.005,184.5,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51421,MYS,Asia,Malaysia,2020-05-14,6819.0,40.0,50.286,112.0,1.0,0.714,210.684,1.236,1.554,3.46,0.031,0.022,0.85,,,,,,,,,,297342.0,9.187,,9475.0,0.293,0.005,188.4,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51422,MYS,Asia,Malaysia,2020-05-15,6855.0,36.0,45.714,112.0,0.0,0.714,211.796,1.112,1.412,3.46,0.0,0.022,0.86,,,,,,,,,126964.0,424306.0,13.11,3.923,26383.0,0.815,0.002,577.1,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51423,MYS,Asia,Malaysia,2020-05-16,6872.0,17.0,40.429,113.0,1.0,0.714,212.322,0.525,1.249,3.491,0.031,0.022,0.88,,,,,,,,,9830.0,434136.0,13.413,0.304,26550.0,0.82,0.002,656.7,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51424,MYS,Asia,Malaysia,2020-05-17,6894.0,22.0,34.0,113.0,0.0,0.714,213.001,0.68,1.05,3.491,0.0,0.022,0.91,,,,,,,,,9127.0,443263.0,13.695,0.282,26618.0,0.822,0.001,782.9,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51425,MYS,Asia,Malaysia,2020-05-18,6941.0,47.0,30.714,113.0,0.0,0.571,214.453,1.452,0.949,3.491,0.0,0.018,0.96,,,,,,,,,,,,,26673.0,0.824,0.001,868.4,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51426,MYS,Asia,Malaysia,2020-05-19,6978.0,37.0,33.714,114.0,1.0,0.714,215.597,1.143,1.042,3.522,0.031,0.022,1.01,,,,,,,,,,462257.0,14.282,,26540.0,0.82,0.001,787.2,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51427,MYS,Asia,Malaysia,2020-05-20,7009.0,31.0,32.857,114.0,0.0,0.429,216.554,0.958,1.015,3.522,0.0,0.013,1.06,,,,,,,,,9061.0,471318.0,14.562,0.28,26344.0,0.814,0.001,801.8,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51428,MYS,Asia,Malaysia,2020-05-21,7059.0,50.0,34.286,114.0,0.0,0.286,218.099,1.545,1.059,3.522,0.0,0.009,1.12,,,,,,,,,10093.0,481411.0,14.874,0.312,26296.0,0.812,0.001,767.0,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51429,MYS,Asia,Malaysia,2020-05-22,7137.0,78.0,40.286,115.0,1.0,0.429,220.509,2.41,1.245,3.553,0.031,0.013,1.17,,,,,,,,,10318.0,491729.0,15.193,0.319,9632.0,0.298,0.004,239.1,people tested,,,,,,,,,,69.44,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51430,MYS,Asia,Malaysia,2020-05-23,7185.0,48.0,44.714,115.0,0.0,0.286,221.992,1.483,1.382,3.553,0.0,0.009,1.2,,,,,,,,,8740.0,500469.0,15.463,0.27,9476.0,0.293,0.005,211.9,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51431,MYS,Asia,Malaysia,2020-05-24,7245.0,60.0,50.143,115.0,0.0,0.286,223.846,1.854,1.549,3.553,0.0,0.009,1.24,,,,,,,,,7213.0,507682.0,15.686,0.223,9203.0,0.284,0.005,183.5,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51432,MYS,Asia,Malaysia,2020-05-25,7417.0,172.0,68.0,115.0,0.0,0.286,229.16,5.314,2.101,3.553,0.0,0.009,1.27,,,,,,,,,5688.0,513370.0,15.861,0.176,8659.0,0.268,0.008,127.3,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51433,MYS,Asia,Malaysia,2020-05-26,7604.0,187.0,89.429,115.0,0.0,0.143,234.938,5.778,2.763,3.553,0.0,0.004,1.24,,,,,,,,,6574.0,519944.0,16.065,0.203,8241.0,0.255,0.011,92.2,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51434,MYS,Asia,Malaysia,2020-05-27,7619.0,15.0,87.143,115.0,0.0,0.143,235.401,0.463,2.692,3.553,0.0,0.004,1.16,,,,,,,,,,,,,7701.0,0.238,0.011,88.4,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51435,MYS,Asia,Malaysia,2020-05-28,7629.0,10.0,81.429,115.0,0.0,0.143,235.71,0.309,2.516,3.553,0.0,0.004,1.1,,,,,,,,,,530501.0,16.391,,7013.0,0.217,0.012,86.1,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51436,MYS,Asia,Malaysia,2020-05-29,7732.0,103.0,85.0,115.0,0.0,0.0,238.893,3.182,2.626,3.553,0.0,0.0,1.08,,,,,,,,,7393.0,537894.0,16.619,0.228,6595.0,0.204,0.013,77.6,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51437,MYS,Asia,Malaysia,2020-05-30,7762.0,30.0,82.429,115.0,0.0,0.0,239.82,0.927,2.547,3.553,0.0,0.0,1.04,,,,,,,,,8474.0,546368.0,16.881,0.262,6557.0,0.203,0.013,79.5,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51438,MYS,Asia,Malaysia,2020-05-31,7819.0,57.0,82.0,115.0,0.0,0.0,241.581,1.761,2.534,3.553,0.0,0.0,1.03,,,,,,,,,6815.0,553183.0,17.091,0.211,6500.0,0.201,0.013,79.3,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51439,MYS,Asia,Malaysia,2020-06-01,7857.0,38.0,62.857,115.0,0.0,0.0,242.755,1.174,1.942,3.553,0.0,0.0,1.02,,,,,,,,,7555.0,560738.0,17.325,0.233,6767.0,0.209,0.009,107.7,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51440,MYS,Asia,Malaysia,2020-06-02,7877.0,20.0,39.0,115.0,0.0,0.0,243.373,0.618,1.205,3.553,0.0,0.0,1.03,,,,,,,,,6549.0,567287.0,17.527,0.202,6763.0,0.209,0.006,173.4,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51441,MYS,Asia,Malaysia,2020-06-03,7970.0,93.0,50.143,115.0,0.0,0.0,246.246,2.873,1.549,3.553,0.0,0.0,1.06,,,,,,,,,8218.0,575505.0,17.781,0.254,7183.0,0.222,0.007,143.3,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51442,MYS,Asia,Malaysia,2020-06-04,8247.0,277.0,88.286,115.0,0.0,0.0,254.804,8.558,2.728,3.553,0.0,0.0,1.05,,,,,,,,,6981.0,582486.0,17.997,0.216,7426.0,0.229,0.012,84.1,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51443,MYS,Asia,Malaysia,2020-06-05,8266.0,19.0,76.286,116.0,1.0,0.143,255.391,0.587,2.357,3.584,0.031,0.004,0.94,,,,,,,,,8127.0,590613.0,18.248,0.251,7531.0,0.233,0.01,98.7,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51444,MYS,Asia,Malaysia,2020-06-06,8303.0,37.0,77.286,117.0,1.0,0.286,256.535,1.143,2.388,3.615,0.031,0.009,0.85,,,,,,,,,8841.0,599454.0,18.521,0.273,7584.0,0.234,0.01,98.1,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51445,MYS,Asia,Malaysia,2020-06-07,8322.0,19.0,71.857,117.0,0.0,0.286,257.122,0.587,2.22,3.615,0.0,0.009,0.77,,,,,,,,,,,,,7666.0,0.237,0.009,106.7,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51446,MYS,Asia,Malaysia,2020-06-08,8329.0,7.0,67.429,117.0,0.0,0.286,257.338,0.216,2.083,3.615,0.0,0.009,0.72,,,,,,,,,,614239.0,18.978,,7643.0,0.236,0.009,113.3,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51447,MYS,Asia,Malaysia,2020-06-09,8336.0,7.0,65.571,117.0,0.0,0.286,257.554,0.216,2.026,3.615,0.0,0.009,0.68,,,,,,,,,6081.0,620320.0,19.166,0.188,7576.0,0.234,0.009,115.5,people tested,,,,,,,,,,75.0,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51448,MYS,Asia,Malaysia,2020-06-10,8338.0,2.0,52.571,118.0,1.0,0.429,257.616,0.062,1.624,3.646,0.031,0.013,0.66,,,,,,,,,5455.0,625775.0,19.334,0.169,7181.0,0.222,0.007,136.6,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51449,MYS,Asia,Malaysia,2020-06-11,8369.0,31.0,17.429,118.0,0.0,0.429,258.574,0.958,0.538,3.646,0.0,0.013,0.65,,,,,,,,,5833.0,631608.0,19.515,0.18,7017.0,0.217,0.002,402.6,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51450,MYS,Asia,Malaysia,2020-06-12,8402.0,33.0,19.429,119.0,1.0,0.429,259.593,1.02,0.6,3.677,0.031,0.013,0.65,,,,,,,,,9072.0,640680.0,19.795,0.28,7152.0,0.221,0.003,368.1,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51451,MYS,Asia,Malaysia,2020-06-13,8445.0,43.0,20.286,120.0,1.0,0.429,260.922,1.329,0.627,3.708,0.031,0.013,0.64,,,,,,,,,5375.0,646055.0,19.961,0.166,6657.0,0.206,0.003,328.2,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51452,MYS,Asia,Malaysia,2020-06-14,8453.0,8.0,18.714,121.0,1.0,0.571,261.169,0.247,0.578,3.738,0.031,0.018,0.62,,,,,,,,,5289.0,651344.0,20.124,0.163,6357.0,0.196,0.003,339.7,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51453,MYS,Asia,Malaysia,2020-06-15,8494.0,41.0,23.571,121.0,0.0,0.571,262.436,1.267,0.728,3.738,0.0,0.018,0.61,,,,,,,,,4866.0,656210.0,20.275,0.15,5996.0,0.185,0.004,254.4,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51454,MYS,Asia,Malaysia,2020-06-16,8505.0,11.0,24.143,121.0,0.0,0.571,262.776,0.34,0.746,3.738,0.0,0.018,0.59,,,,,,,,,3422.0,659632.0,20.38,0.106,5616.0,0.174,0.004,232.6,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51455,MYS,Asia,Malaysia,2020-06-17,8515.0,10.0,25.286,121.0,0.0,0.429,263.085,0.309,0.781,3.738,0.0,0.013,0.58,,,,,,,,,4702.0,664334.0,20.526,0.145,5508.0,0.17,0.005,217.8,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51456,MYS,Asia,Malaysia,2020-06-18,8529.0,14.0,22.857,121.0,0.0,0.429,263.517,0.433,0.706,3.738,0.0,0.013,0.56,,,,,,,,,5255.0,669589.0,20.688,0.162,5426.0,0.168,0.004,237.4,people tested,,,,,,,,,,57.41,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
51457,MYS,Asia,Malaysia,2020-06-19,8535.0,6.0,19.0,121.0,0.0,0.286,263.703,0.185,0.587,3.738,0.0,0.009,0.55,,,,,,,,,4962.0,674551.0,20.841,0.153,4839.0,0.15,0.004,254.7,people tested,,,,,,,,,,54.63,32365998.0,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81
